"Track if your email has been opened by the recipient.
<br>
Note: If you're sending to multiple recipients, even if 1 recipient reads the email, it'll be considered ""Opened""","追踪收件人是否打开邮件.
<br>
注: 如发给多人,其中一个打开邮件都会被标记为""打开过"" ",
Inter Company Order,关联公司订单,
See on Website,在门户网站查看,
since last month,自上个月,
since yesterday,自昨天,
since last week,自上周,
since last year,自去年,
This card will be available to all Users if this is set,如勾选，所有用户均可查看此数字卡,
Show percentage difference according to this time interval,根据此频率显示百分比差异,
Stats,统计信息,
Stats Time Interval,频率,
Filters Section,过滤条件,
Please create adjustment Journal Entry for amount {0},请创建金额为 {0} 的调整日记账分录,
Total Early Exits,总早退,
Total Incoming Bills,总待收采购发票,
Total Incoming Payment,总收款 ,
Total Outgoing Payment,总付款,
Updated Successfully,更新成功,
Updating {0} of {1}, {2},
Upload failed,上传失败,
Uploaded successfully,上传成功,
Uploading {0} of {1},上传中 {0} / {1},
Please select Loan Type for company {0},请先选择借款类型,
"Set Default Options for all charts on this Dashboard (Ex: ""colors"": [""#d1d8dd"", ""#ff5858""])","设置此数据面板图表的默认选项，例如：颜色：[""#d1d8dd"", ""#ff5858""]",
Card,卡片,
Walk In,主动上门,
Show Percentage Stats,显示统计百分比,
Row #{0}: Selling rate for item {1} is lower than its {2}. Selling rate should be atleast {3},第 {0} 行: 物料 {1} 的售价低于其 {2}， 售价至少应该是 {3},
Desk Card,桌面数字卡,
Desk Chart,桌面统计图表,
Desk Shortcut,桌面快速访问,
Disable Signup for your site,你的站点禁止注册,
Created {0} records successfully.,成功创建了 {0} 笔记录,
Could not save customization,不能保存配置,
Couldn't Load Desk,无法加载桌面,
If the item is transacting as a Zero Valuation Rate item in this entry, please enable 'Allow Zero Valuation Rate' in the {0} Item table.,
Last Stock Transaction for item {0} was on {1}.,物料 {0} 最后库存异动日期 {1},
Row {0}: The item {1}, quantity must be positive number,
For an item {0}, quantity must be positive number,
Valuation Rate for the Item {0}, is required to do accounting entries for {1} {2}.,
Value for field {0} is too long in {1}. Length should be lesser than {2} characters,{1} 中的字段 {0} 值太长，长度应该小于 {2},
Value must be one of {0},值必须是 {0} 之一,
Value to Validate,待验证的值,
Value {0} missing for {1}, {1} 不包括值 {{0},
Child Table,子表,
Couldn't save, please check the data you have entered,
Finished Date,完成日期,
"If this option is configured 'Yes', ERPNext will prevent you from creating a Purchase Invoice or Receipt without creating a Purchase Order first. This configuration can be overridden for a particular supplier by enabling the 'Allow Purchase Invoice Creation Without Purchase Order' checkbox in supplier master.,如果将此选项配置为 “是”，此设置将阻止在未创建采购订单的情况下创建采购收货单或采购发票，可通过启用供应商主数据中的 “允许无采购订单创建采购发票” 复选框覆盖此设置
If this option is configured 'Yes'"," ERPNext will prevent you from creating a Purchase Invoice without creating a Purchase Receipt first. This configuration can be overridden for a particular supplier by enabling the 'Allow Purchase Invoice Creation Without Purchase Receipt' checkbox in supplier master.""",如果将此选项配置为 “是”，ERPNext 将阻止在未创建采购收货单的情况下创建采购发票，可通过启用供应商主数据中的 “允许无采购收货单创建采购发票” 复选框，针对特定供应商覆盖此配置
Full Width,全宽,
Dynamic Template,动态模板,
Add Custom Tags,添加自定义标签,
Title Case,首字母大写,
This cannot be undone,不可撤销,
hub,集市(Hub)网站,
Onboarding Step,初始化步骤,
Module Onboarding,模块初始化,
Onboarding Step Map,初始化步骤对照表,
Onboarding Permission,初始化权限,
"Employee, Leaves, and more.",员人，休假及更多,
Is Complete,已完成,
Is Skipped,已跳过,
Create a Supplier,新建供应商,
Payroll Settings,薪资设置,
Create Payroll Period,新增薪资期间,
Create a Quotation,新增报价,
Create a Customer,新增客户,
Configure Selling Settings.,设置销售模块,
Create your first Sales Order,新建第一个销售订单,
Create Salary Slip,新增工资条,
Assign Salary Structure,分派薪资结构,
Create Salary Structure,新增薪资结构,
Create Salary Component,新增薪资构成,
Create Income Tax Slab,新建累进税率表,
Create and Send Quotation,新增和发送报价,
Learn about Web Pages,学习网页知识,
Add Blog Category,新增博客类别,
Introduction to Website,网站介绍,
Explore Manufacturing Settings,生产模块设置,
Introduction to Stock Entry,物料移动介绍,
Create Leave Type,新增休假类型,
HR Settings,人力资源设置,
Create a Purchase Receipt,新增采购入库,
Create a Work Order,新增生产订单,
Create a BOM (Bill of Material),新增BOM,
Create a Finished Good,新增成品,
Create a Operation,新增工序,
Create a Workstation / Machine,新增工作站 / 机器,
Create a Warehouse,新增仓库,
Create Raw Materials,新增原材料,
Create a Material Request,新增物料需求,
Explore Stock Settings,设置库存模块,
Create a Stock Entry,新增一笔物料移动,
Create Your First Purchase Invoice ,新增第一张采购发票,
Configure Account Settings,设置会计模块,
Create Your First Sales Invoice ,新增第一张销售对账单,
Review Chart Of Accounts,检查科目表,
Lets create a Tax Template for Sales ,新增销售税费模板,
Create Opportunity,新增商机,
Create Holiday List,新增假期,
Create Designation,新增职位,
Create Department,新增部门,
Create Leave Application,新增休假申请,
Create Leave Allocation,新增休假分配,
Create your first Purchase Order,新增第一张采购订单,
Configure Buying Settings.,设置采购模块,
Create a Product,新增一个产品,
Introduction to Assets,固定资产功能介绍,
Create an Asset,新增一个固定资产,
Create an Asset Category,新增一个固定资产类型,
Purchase an Asset Item,采购固定资产,
Create a Fixed Asset Item,新增固定资产物料,
Enable Website Tracking,激活网站追踪,
Create Blogger,新增博主,
Let's Set Up the Stock Module.,开始设置库存模块,
Let's Set Up Your Website.,开始设置网站模块,
Let's Set Up the Healthcare Module.,开始设置医疗模块,
Let's Set Up the Payroll Module.,开始设置薪资模块,
Let's Set Up Your Accounts and Taxes.,开始设置会计模块,
Let's Set Up the Assets Module.,开始设置固定资产模块,
Let's Set Up the Human Resource Module. ,开始设置人力资源模块,
Let's Set Up Your CRM.,开始设置客户关系模块,
Let's Set Up the Selling Module.,开始设置销售模块,
Let's Set Up the Buying Module.,开始设置采购模块,
Let's Set Up the Manufacturing Module.,开始设置生产模块,
Sales Invoice has been submitted successfully,已成功提交销售对账单,
Delivery Note has been submitted successfully,已成功提交销售出库,
Sales Order has been submitted successfully,已成功提交销售订单,
Quotation has been submitted successfully,已成功提交报价,
First Success Message,首次成功消息,
Data Import Legacy,数据导入(旧版),
Number Card Link,数字卡链接,
Dynamic Filters Section,动态过滤条件,
Extends,扩展,
Annual Sales,年度销售,
Active Customers,活跃客户,
Like,含关键字,
Not Like,不含关键字,
Dismiss,忽略,
Skip,跳过,
Average,平均值,
Minimum,最小值,
Maximum,最大值,
Create Card,创建数字卡,
Card Label,数字卡标题,
Delivery Note Required for Sales Invoice Creation,新销售对账单必须关联销售出库,
Sales Order Required for Sales Invoice & Delivery Note Creation,新销售对账单和销售出库必须关联销售订单,
If this checkbox is checked, paid amount will be splitted and allocated as per the amounts in payment schedule against each payment term,
Please select X and Y fields,请选择X和Y轴字段,
Taxation,税,
Compensations,报酬,
Income Tax Deductions,个税抵扣,
Salary Payments Based On Payment Mode,基于付款方式付薪,
Salary Payments via ECS,基于电子清算服务付薪,
If this is unchecked direct GL Entries will be created to book Deferred Revenue/Expense,如不勾选，递延收入或费用会直接记入总账,
"If ""Months"" is selected then fixed amount will be booked as deferred revenue or expense for each month irrespective of number of days in a month. Will be prorated if deferred revenue or expense is not booked for an entire month.",如选择月，不管每个月有多少天，都是固定金额，如不足月，则按应计天数占比计算,
{} Open,{} 待处理,
{} To Bill,{} 待开发票,
{} Vacant,{} 空缺,
{}  To Receive,{} 待入库,
{} Published,{} 已发布,
{}  Available,{} 可用,
{} Available,{} 可用,
{} Assigned,{} 已分派,
{} Active,{} 有效,
{} Pending,{} 待处理,
{}  To Deliver,{} 待出货,
"Products, Purchases, Analysis, and more.",产品，采购，分析及更多,
"Products, Sales, Analysis, and more.",产品，销售，分析及更多,
"Salary, Compensation, and more.",薪资，补偿及更多,
Let's Set Up the Payroll Module. ,开始设置薪资模块,
"Inventory, Warehouses, Analysis, and more.",库存、仓库、分析及更多,
"Lead, Opportunity, Customer, and more.",线索，商机，客户及更多,
"Assets, Depreciations, Repairs, and more.",固定资产，折旧，维修及更多,
"Accounts, Invoices, Taxation, and more.",科目，发票，税及更多,
"Blogs, Website View Tracking, and more.",博客，网站访问追踪及更多,
not like,不含关键字,
In,包括,
in,包括,
Not In,不包括,
not nn,不包括,
This Week,本周,
This Month,本月,
This Quarter,本季,
This Year,本年,
Last Year,去年,
Invalid Option,错误选项,
Option {0} for field {1} is not a child table,为字段{1}设置的选项{0}未被定义为是子表,
Select Fields To Insert,选择字段,
Successfully imported {0},成功导入了{0},
Successfully updated {0} records.,成功导入了{0}笔资料,
"Successfully imported {0} records out of {1}. Click on Export Errored Rows, fix the errors and import again.",从{1}笔资料中成功导入了{0}笔，请点击出错的资料行，修正错误数据，重新点导入,
"Successfully imported {0} record out of {1}. Click on Export Errored Rows, fix the errors and import again.",从{1}笔资料中成功导入了{0}笔，请点击出错的资料行，修正错误数据，重新点导入,
Import File Errors and Warnings,导入文件错误与警告信息,
Report Error,出错提示,
Selected Serial Numbers,已选序列号,
Subcontracting,委外,
Order Status,订单状态,
Scripting,脚本,
Models,模型,
Elements,元素,
No Results found,无数据,
Financial Year Begins On,财年开始日,
Standard with Numbers,带编号标准科目表,
Select your Region,选择区域,
The First User: You,第一个用户:你,
Email Address (Will be your login ID),邮件地址，也是登录账号,
Complete Setup,完成设置,
No Upcoming Events,无未处理事项,
There are no upcoming events for you.,你没有待处理事项,
No activities to show,无可显示记录,
Monthly Rank,月度排名,
Add Shortcut,添加快捷方式,
Link To,链接至,
Items to Order and Receive,待采购与收货物料,
No Letter Head,无信头,
Select Letter Head,选择信头,
Create a new {0},新建{0},
Hide Saved,隐藏已保存过滤,
View List,查看列表,
Rebuild Tree,重新生成树形结构,
Customization Saved Successfully,定制已成功保存,
Is Template,是模板,
Advanced Search,高级搜索,
Share {0} with,分享给{0},
Customize Child Table,定制子表,
No Items Found,无数据,
Filters applied for {0},过滤条件：{0},
Permanently Submit {0}?,正式提交{0}?,
Confirm,确认,
Qty in Stock UOM,数量(库存单位),
Shortcuts,快捷方式,
Apply Putaway Rule,应用上架规则,
Received Qty in Stock UOM,收到数量(库存单位),
Accepted Qty in Stock UOM,接受数量(库存单位),
Purchase Receipt has been submitted successfully,采购入库已成功提交,
Purchase Invoice has been submitted successfully,采购发票已成功提交,
Selected Serial No,已选择序列号,
Minimum Value,最小值,
Maximum Value,最大值,
Formula Based Criteria,条件公式,
Numeric,数值,
Acceptance Criteria Formula,允收条件公式,
Acceptance Criteria Value,允收条件值,
Here are the options to proceed:,以下是可供继续操作的选项：,
You have unseen {0},待查看{0},
Recent Transactions,最近交易,
Click to add email / phone,点击添加邮箱/电话,
No items in cart,物料车为空,
Search by itemcode, serial number or barcode,
Click here to post bugs and suggestions,点击这里提交问题与建议,
Experimental,实验中功能,
Review Chart of Accounts,审核科目表,
Watch Video,观看视频,
Introduction to Buying,采购功能介绍,
Introduction to Selling,销售功能介绍,
Set up your Warehouse,设置仓库,
Introduction to CRM,客户关系功能介绍,
"Products, Raw Materials, BOM, Work Order, and more.",“产品、原材料、物料清单（BOM）、生产订单等。”,
Manual Inspection,手工设置状态,
Set the status manually.,手工设置状态,
Applied on each reading.,适用于每个读数,
Numeric Inspection,检验数值,
Reading Value,读数,
Missing Filters Required,请维护过滤条件,
Following Report Filters have missing values:,缺少以下报表过滤条件,
Send System Notification,发送系统通知,
"If enabled, the notification will show up in the notifications dropdown on the top right corner of the navigation bar.",如勾选，通知将出现在导航区右上角的通知清单里,
Add your message here,在此添加通知内容,
Disable Serial No And Batch Selector,禁用序列号与批号选择,
Control Historical Stock Transactions,历史库存交易控制,
Role Allowed to Create/Edit Back-dated Transactions,允许新建/修改最新记账日之前交易的角色,
No stock transactions can be created or modified before this date.,库存交易(物料移动)记账日期不得早于此日期,
Stock transactions that are older than the mentioned days cannot be modified.,早于此日期之前的库存交易(物料移动）不可修改,
"If mentioned, the system will allow only the users with this Role to create or modify any stock transaction earlier than the latest stock transaction for a specific item and warehouse. If set as blank, it allows all users to create/edit back-dated transactions.",如维护用户角色，则仅该角色的用户可以新建/修改记账日期早于最新日期的物料移动(物料与仓库），即事后补账，如角色字段留空，则有物料移动权限的用户均可事后补账,
Hide Images,隐藏图片,
Automatically Add Filtered Item To Cart,自动添加过滤出的物料到购物车,
Allow User to Edit Rate,允许用户修改单价,
Allow User to Edit Discount,允许用户修改折扣,
Transactions against the Company already exist! Chart of Accounts can only be imported for a Company with no transactions.,针对该公司的交易已存在！会计科目表仅可导入无交易记录的公司。,
Awaiting Response,正在等待回复,
Permission Query,列表权限过滤,
Before Valiate,校验前,
Action If Same Rate is Not Maintained,不使用相同价格系统控制措施,
Configure the action to stop the transaction or just warn if the same rate is not maintained.,配置若交易中未使用相同价格时系统不允许交易保存还是只弹出警告,
Is Finished Item,是成品 ,
Stock Value ({0}) and Account Balance ({1}) are out of sync for account {2} and it's linked warehouses as on {3}.,截止{3}仓库相关科目{2}对应的库存模块金额和会计账上的存货余额不一致,
Please create an adjustment Journal Entry for amount {0} on {1},请创建一笔记账日{1}金额为{0}的日记账凭证,
Row {}: Expense Head changed to {},第{}行：费用科目已变更为 {},
Required Qty as per BOM,BOM需求量,
Include Safety Stock in Required Qty Calculation,包含安全库存,
"If rate is zero them item will be treated as \Free Item\""""",如单价为0则会被标记为免费,
"Discounts to be applied in sequential ranges like buy 1 get 1, buy 2 get 2, buy 3 get 3 and so on",按适用数量范围计算折扣，如买1送1，买2送2，买3送3等,
Is Recursive,递归,
Rate of Stock UOM,单价(库存单位),
Fetch Timesheet,选工时单,
Get Timesheets,选工时单,
"Item Price appears multiple times based on Price List, Supplier/Customer, Currency, Item, Batch, UOM, Qty, and Dates.",物料价格会根据价目表、供应商 / 客户、货币、物料、批次、计量单位、数量及日期重复出现,
Employee Self Service,员工自助服务,
Discount Date,折扣日,
Discounted Amount,折扣金额,
Unrealized Profit / Loss Account,未实现损益科目,
Return Against,源单,
Company Tax ID,公司纳税登记号,
Index,索引,
Base Amount,基准金额,
Billing Address Details,发票地址详情,
Company Billing Address,公司发票地址,
Company Shipping Address,公司收货地址,
Shipping Address Details,收货地址详情,
Supplier Address Details,供应商地址详情,
Supplier Contact,供应商联系人,
Putaway Rule,上架规则,
Is Scrap Item,是否为废料物料,
Is Virtual,虚拟,
Event Frequency,事件频率,
Apply To,适用于,
Based on Field,基于字段,
Delete Accounting and Stock Ledger Entries on deletion of Transaction,删除业务单据时同步删除关联的物料与会计凭证,
Via Landed Cost Voucher,关联到岸成本凭证,
Allow Zero Rate,允许0成本价,
Repost Item Valuation,物料成本价追溯调整,
Stock Reposting Settings,物料成本价追溯调整设置,
Quality Inspection Parameter,品管检验参数,
Bank Statement Import,银行对账单导入,
Default In-Transit Warehouse,默认在途仓,
Default Payment Discount Account,默认付款折扣科目,
Role Allowed to Over Bill,允许超发票容差开发票的角色,
Users with this role are allowed to over bill above the allowance percentage,此角色的用户可新建超出容差的发票,
Is Short Year,非整年,
Less than 12 months.,少于12个月,
Project Profitability,项目损益分析,
Delayed Tasks Summary,逾期任务汇总,
Delayed,已逾期,
On Track,正常,
Progress (%),进展(%),
The metrics for this report are calculated based on the Standard Working Hours. Please set {0} in {1}.,本报表统计数据基于标准上班时间，请在{1}中设置{0},
Send Leave Notification,发送休假通知,
Automatically Allocate Leaves Based On Leave Policy,自动基于休假政策分配休假,
Leave Policy Assignment,休假政策分配,
Bulk Leave Policy Assignment,批量分配休假政策,
Employees Working on a Holiday,员工假期加班,
Customer's Vendor,客户的供应商,
Exibition,展览,
Cold Calling,,
Mass Mailing,简讯,
Supplier Reference,供应商介绍,
Quailification,资格核实,
Webhook Trigger,网络挂接触发条件,
Row {0}: Both Debit and Credit values cannot be zero,第{0}行：借方与贷方不能同时为0,
Recalculate Incoming/Outgoing Rate,重新计算入/出库成本价,
Setting the account as a Company Account is necessary for Bank Reconciliation,银行对账功能仅限本公司银行户头,
Available Qty at Company,公司即时库存,
Sales Order Status,销售订单状态,
after_insert,新增,
on_update,变更,
on_submit,提交,
on_cancel,取消,
on_trash,删除,
on_update_after_submit,提交后变更,
on_change,字段值变更,
Request Structure,请求数据格式,
Default Email Template,默认邮件模板,
Payment Amount (Company Currency),付款金额(公司本币),
Console,控制台,
Commit,提交,
Basic Info,基本信息,
% Returned,已退货%,
{0},,
The following values do not exist for {}: {},以下单据{}值不存在: {},
Accounting Dimension Filter,辅助核算过滤,
Allow Or Restrict Dimension,允许或限制辅助核算,
Restrict,限制,
Applicable On Account,科目,
Applicable Dimension,辅助核算值,
Note: On checking Is Mandatory the accounting dimension will become mandatory against that specific account for all accounting transactions,备注：如在科目清单中勾选必填，过账到该科目的所有业务都强制输入辅助核算,
{0} is mandatory for account {1},对于科目 {1} {0} 必填,
Invalid value {0} for {1} against account {2},对于科目{2} {1}值{0}无效,
Invoice Portion (%),发票占比(%),
Discount Settings,折扣设置,
Is Debit Note,是借项通知单,
No Matching Bank Transactions Found,无待核销银行交易流水数据,
Account Opening Balance,账户期初余额,
Bank Reconciliation Tool,银行对账工具,
Dependant SLE Voucher Detail No,关联凭证明细编号,
Show Net Values in Party Account,显示往来单位净值,
Shipment,运单,
Pickup from,提货开始日间,
Pickup Contact Person,提货联络人,
Parcels,包裹,
Shipment Parcel,运输包裹,
Shipment Delivery Note,出库单号,
Parcel Template,包裹模板,
Shipment details,运输详情,
Shipment Information,运输信息,
Pickup Date,提货日期,
Pickup to,提货截止时间,
Shipment Type,运输类型,
Pickup Type,提货类型,
Pickup,提货,
Self delivery,自运,
Incoterm,贸易条款,
Description of Content,内容说明,
Service Provider,服务商,
Shipment ID,运输ID,
Shipment Amount,运输货值,
Carrier,承运商,
Carrier Service,承运服务,
AWB Number,空运提单,
Tracking Status,追踪状态,
Manage,管理,
Delete Transactions,删除业务单据(交易),
Warehouse Type Name,仓库类型名称,
Stock Transactions Settings,库存交易设置,
Auto Insert Item Price If Missing,物料价格缺失时自动插入,
Show Barcode Field in Stock Transactions,在库存交易记录中显示条形码字段,
Convert Item Description to Clean HTML in Transactions,将交易中的物料描述转换为纯HTML,
Role Allowed to Over Deliver/Receive,允许超额交货/收货的角色,
Users with this role are allowed to over deliver/receive against orders above the allowance percentage,此角色的用户可超订单数量容差出入库,
Serialised and Batch Setting,序列号和批号设置,
Have Default Naming Series for Batch ID?,默认由单据编号模板自动生成批号？,
Website Filters,网站过滤器,
Deleting UOM,删除计量单位,
Deleting UOM Conversion Factor,删除单位换算系数,
No New notifications,暂无新通知,
Looks like you haven’t received any notifications.,还没有收到任何通知哦~,
Strip EXIF tags from uploaded images,从上传的图片中删除EXIF标签,
Enable Auto-deletion of Prepared Reports,允许自动删除后台运行报表,
Prepared Report Expiry Period (Days),后台运行报表保留天数,
System will auto-delete Prepared Reports permanently after these many days since creation,系统在设置天数后自动删除后台运行报表,
"If you still want to proceed, please enable {0}.",请勾选{0}后继续,
Search Bar,搜索框,
Sidebar,侧边栏,
Bulk Actions,批量操作,
View Switcher,视图切换,
Show Users,显示用户,
Navigation Settings,导航设置,
Only for,仅限,
Card Break,卡片分隔,
Link Type,链接类型,
Onboard,初始化步骤,
Sets the current page as default for all users,设为所有用户默认工作区,
Transactions Settings,业务交易设置,
Tax Settings,税设置,
Create Ledger Entries for Change Amount,为找零生成日记账凭证,
"If enabled, ledger entries will be posted for change amount in POS transactions",如勾选，则为POS交易中的找零自动生成日记账凭证,
Period Closing Settings,期末结账设置,
Update Settings,更新设置,
Role Allowed to Override Stop Action,可忽略预算设置的停止控制的角色,
Bill for Rejected Quantity in Purchase Invoice,采购发票对拒收数量计费,
"If checked, Rejected Quantity will be included while making Purchase Invoice from Purchase Receipt.",如勾选，从采购收货单创建采购发票时包含拒收数量,
Add Corrective Operation Cost in Finished Good Valuation,入库成品成本价含返工工序成本,
Make Serial No / Batch from Work Order,从生产订单生成序列号 / 批号,
System will automatically create the serial numbers / batch for the Finished Good on submission of work order,提交生产订单时，系统将自动为产成品创建序列号 / 批次,
Clear Cache,清除缓存,
Show Language Picker,显示语言选择框,
Form Tour,表单向导,
Next Step Condition,进行下一步的条件,
Mark as Completed,标记为已完成,
Form Tour Step,表单向导步骤,
Left Center,左侧中间,
Left Bottom,左侧底部,
Top,顶,
Top Center,顶部中间,
Top Right,顶部右侧,
Right Center,右侧中间,
Right Bottom,右侧底部,
Bottom Center,底部中间,
Bottom Right,底部右侧,
Mid Center,正中,
{0} {1}: Account {2} is a Group Account and group accounts cannot be used in transactions,{0} {1}:  {2} 是组类型科目，不能用于业务交易中,
Considered In Paid Amount,含在付款金额中,
"If checked, the tax amount will be considered as already included in the Paid Amount in Payment Entry",如勾选，收付款凭证中付款金额就含税,
Minimum Net Rate,最低未税单价,
Maximum Net Rate,最高未税单价,
Bank Account Name,银行户头,
Advance Taxes and Charges,预付税费,
Scheduled Job Type,已排程后台任务,
Scheduled Job Log,后台任务运行日志,
Cron,自定义频率(Cron),
Transaction Deletion Record,业务交易删除记录,
Get Sub Assembly Items,计算子装配件需求,
Sub Assembly Items,子装配件,
Assembly Items,装配件,
Manufacturing Type,生产类型,
Material Requirement Planning,物料需求计划,
In House,自制,
Indent,上层需求,
Excluded DocTypes,不包括单据类型,
Page Title,页标题,
Team Members Subtitle,团队成员子标题,
Write Off Details,注销详情,
Loan Write Off,借款注销,
User Default,用户默认值,
Setting Key,默认链接字段,
Setting Value,默认值,
Supplier Item Group,供应商物料组,
Employee Grievance,员工意见,
Grievance Details,意见详情,
Grievance Against Party,意见对象类型,
Grievance Against,意见对象,
Grievance Type,意见类型,
Associated Document Type,源单据类型,
Associated Document,关联单据,
Investigation Details,调查详情,
Cause of Grievance,意见原因,
Employee Responsible,意见负责人,
Investigated,已调查,
Quality Inspection Settings,质检单设置,
Action If Quality Inspection Is Rejected,质检被拒的措施,
Incorrect Data Report,异常数据报表,
Incorrect Serial No Valuation,无成本价序列号,
Incorrect Balance Qty After Transaction,交易记账后结余数量不正确,
"Billed, Received & Returned",已开票，已收货，已退货,
Link Details,链接详情,
Is Query Report,是查询报表,
Serial No and Batch for Finished Good,成品序列号与批号,
ERPNext Chinese,ERPNext本地化,
Min Pack Qty,最小包装量,
Item {0} Qty {1} changed to {2} due to min pack qty {3},基于物料{0}最小包装量{3}定义，系统自动将数量由{1}变更为{2},
HH:mm,时:分,
HH:mm:ss,时:分:秒,
Reference Exchange Rate,参考汇率,
Taxes and Charges Template,税/费模板,
Return Issued,被退货,
Incorrect Serial No Qty and Valuation,序列号数量与成本价错误报表,
Production Plan Sub-assembly Item,子装配件,
Serial Nos,序列号,
Get Finished Goods for Manufacture,获取待计划物料,
Sub Assembly Item Code,子装配件物料号,
Level (BOM),BOM层级,
Distribute Manually,手工分配,
Repair and Maintenance Account,维修科目,
Fixed Asset Defaults,固定资产默认值,
Enable Common Party Accounting,启用既是供应商又是客户合并记账功能,
Enable Discount Accounting,启用折扣科目单独记账功能,
"If enabled, additional ledger entries will be made for discounts in a separate Discount Account",如果勾选，生成的会计凭证中包含折扣科目,
Over Transfer Allowance,允许超量发料(％),
"The percentage you are allowed to transfer more against the quantity ordered. For example, if you have ordered 100 units, and your Allowance is 10%, then you are allowed transfer 110 units.",允许超订单需求量发料百分比。例如需求100个，最多允许超10％，则最多可发料110个,
Review Stock Settings,审核库存模块设置,
Setup a Warehouse,设置仓库,
Manage Stock Movements,管理物料移动,
Update Stock Opening Balance,更新初始库存,
Check Stock Projected Qty,查看预期可用库存,
let's create a opening stock entry,创建期初库存,
Create a Material Transfer Entry,创建物料调拨单据,
let's create your first warehouse,创建仓库,
Take a walk through Stock Settings,检查库存设置,
Is Corrective Operation,是返工工序,
Corrective Operation,返工工序,
Sub Operations,子工序,
Sub Operation,子工序,
Total Operation Time,总工序时间,
Time in mins.,分钟,
Operation Section,工序信息,
User Document Type,用户单据类型,
User Type Module,用户类型模块,
User Select Document Type,用户选择单据类型,
User Group Member,用户组成员,
User Group,用户组,
Workspace Chart,工作区图表,
Workspace Shortcut,工作区捷径,
Workspace Link,工作区链接,
DocType Layout,单据类型屏幕布局,
DocType Layout Field,单据类型屏幕布局字段,
Custom DocPerm,自定义单据权限,
Quality Inspection Parameter Group,质检参数组,
Parameter Group,参数组,
Shipment Parcel Template,货运包裹模板,
Email Digest Recipient,邮件摘要收件人,
Table Fieldname,表字段名,
Parent DocType,父单据类型,
Transaction Deletion Record Item,业务交易删除记录明细,
Supplier Item,供应商物料,
Supplier Group Item,供应商组物料,
Customer Group Item,客户组物料,
Sub Operation ,子工序,
Sales Partner Item,业务伙伴明细,
Query Parameters,查询参数,
Production Plan Item Reference,合并物料销售订单明细,
Production Plan Sub Assembly Item,生产计划子装配件,
Dispatch Address Name,发货地址名称,
Dispatch Address,发货地址,
Is Process Loss,是制程损耗,
Process Loss Qty,制程损耗数量,
Returned Qty in Stock UOM,退货数量(库存单位),
Qty to Be Consumed,待耗用数量,
Available Qty For Consumption,可耗用数量,
Qty of Finished Goods Item should be greater than 0.,成品数量须大于0,
Discount Account,折扣科目,
Default Discount Account,默认折扣科目,
Additional Discount Account,额外折扣科目,
Supplier Primary Address,首选地址,
Supplier Primary Contact,首选联系人,
From Opportunity,商机,
Incoming Rate (Costing),成本价,
Advance Tax Account,预付税科目,
Allocated Amount (Company Currency),已分配金额(本币),
Integrations Settings,系统集成设置,
Consolidate Items,合并物料,
Completed Time,完成时间,
For Operation,对于工序,
Completed On,完成日期,
Customer Defaults,客户默认值,
Item Price Settings,物料价格设置,
Transaction Settings,业务交易设置,
Calculate Product Bundle Price based on Child Items' Rates,基于子物料价格计算产品套件价格,
Publish in Website,发布到网站,
Website Item,网站物料,
Allowed Dimension,可使用的辅助核算,
Party Link,业务伙伴关联,
Primary Role,首选角色,
Secondary Role,次要角色,
Primary Party,首选业务伙伴代码,
Secondary Party,次要业务伙伴代码,
Make Material Request for Warehouse,仓库,
"To make material requests, 'Make Material Request for Warehouse' field is mandatory",计算原材料需求前请先输入仓库字段,
Plan to Request Qty,计划数量,
Qty As Per BOM,BOM需求数量,
From Delivery Date,交货日自,
To Delivery Date,交货日止,
Set Operating Cost Based On BOM Quantity,工费成本基于产出数量,
Scrap Item Code,报废物料编号,
Scrap Item Name,报废物料名称,
FG Qty from Transferred Raw Materials,成品数量(基于已发原材料),
Document Naming Rule,单据编号规则,
Document Naming Rule Condition,单据编号规则条件,
Total Billing Hours,总开票工时,
Qty to Build,待生产数量,
# Req'd Items,物料个数,
# In Stock,有库存物料个数,
Buildable Qty,可生产数量,
Build All?,物料齐套?,
Process Loss Report,制程损耗报表,
Loss Qty,损耗数量,
Loss Value,损耗金额,
FG Value,成品金额,
Raw Material Value,原材料金额,
Network Printer Settings,网络打印机设置,
Select Network Printer,选择网络打印机,
"Context variable: doc and frappe.session.user, function get_roles can be used","可使用doc(当前单据)，frappe.session.user(当前用户)变量,获取用户角色函数get_roles",
Condition for Default,设为默认格式的条件,
Smaller number higher priority,数字越小，优先级越高,
"All possible Workflow States and roles of the workflow. Docstatus Options: 0 is ""Saved"", 1 is ""Submitted"" and 2 is ""Cancelled""","工作流所有状态与角色，单据状态0 表示""已保存""，1表示""已提交""，2表示""已取消""",
Party Specific Item,客户/供应商可交易物料,
Restrict Items Based On,过滤字段,
Based On Value,字段值,
Allowed Items,可交易物料,
Domain (optional),服务器域名(可选),
Use different login,使用另一个账号,
Incoming (POP/IMAP) Settings,收邮件设置,
Document Linking,单据关联,
Outgoing (SMTP) Settings,发邮件设置,
Auto Reply,自动回复,
Service (optional),服务 (可选),
Use HTML,使用HTML,
Always use this email address as sender address,使用此邮箱作为发件人邮箱,
Always use this name as sender name,使用此用户名作为发件人,
